run_id,model,subset,event_availability_mode,n_origins,n_points,horizon,mse,mae,rmse,mape,smape,r2
20260827T043457543402Z,A05_trace_residual_ungated,recent_event,retrospective_event_start,70,1680,19,5.682456268029399,2.050390478542873,2.3837903154492004,41.612334781712654,32.48289719454278,0.531531182549968
20260827T043457543402Z,A05_trace_residual_ungated,recent_event,retrospective_event_start,70,1680,20,5.656999056616527,2.087308614594596,2.378444671758527,45.71177342422551,33.542473986438566,0.5115471464719331
20260827T043457543402Z,A05_trace_residual_ungated,recent_event,retrospective_event_start,70,1680,21,5.844467065677709,2.016577969278608,2.4175332605111577,41.95445580901171,32.461780744481636,0.4483584023234669
20260827T043457543402Z,A05_trace_residual_ungated,recent_event,retrospective_event_start,70,1680,22,5.47140137255837,1.9604925734656198,2.339102685338626,40.6157477759022,31.468144638913465,0.49203315687918514
20260827T043457543402Z,A05_trace_residual_ungated,recent_event,retrospective_event_start,70,1680,23,6.3202846670714825,2.1277007818222047,2.51401763459835,47.038634927805795,33.5900868696246,0.43208778101908707
20260827T043457543402Z,A05_trace_residual_ungated,recent_event,retrospective_event_start,70,1680,24,8.95378687895456,2.5003280673708232,2.9922879004124185,53.92679008100888,38.20071506467012,0.24745973572438584
20260827T043457543402Z,A05_trace_residual_ungated,recent_event,retrospective_event_start,70,1680,macro,7.064952960508101,2.1479683345272425,2.6323979122916206,48.476713397210666,36.428512556900095,0.3451965170515468
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,overall,7.165146828666498,2.159344803577378,2.6767791893741437,50.505998953613215,36.97779859817355,0.3638956082782243
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,1,2.111474291348979,1.1222865070615495,1.4530912880301015,26.035855292997223,24.02261246631191,0.7796221120005793
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,2,3.9901051401382857,1.6480867283684866,1.9975247533230436,43.08507111406108,34.32893262073093,0.5614110644182122
20260827T043457543402Z,A05_trace_residual_ungated,event_context,retrospective_event_start,70,1680,3,4.7483881537251404,1.8255239861352104,2.179079657498812,48.0374210155115,36.300015162806936,0.43314015994829613
