run_id,model,horizon,model_mse,climatology_mse,skill_vs_climatology
20260827T043457543402Z,M02_weekly_seasonal,1,120.26173039514302,75.40792956065759,-0.5948154404425778
20260827T043457543402Z,M02_weekly_seasonal,2,119.37708806279463,74.25889523301069,-0.6075796399638236
20260827T043457543402Z,M02_weekly_seasonal,3,118.61372753488767,73.73175068710107,-0.6087198042842408
20260827T043457543402Z,M02_weekly_seasonal,4,117.85444167838001,72.76903870519097,-0.6195684837317068
20260827T043457543402Z,M02_weekly_seasonal,5,116.76962486445434,71.8311824012206,-0.6256118994704187
20260827T043457543402Z,M02_weekly_seasonal,6,116.72018989421043,71.74750530496222,-0.6268187917906298
20260827T043457543402Z,M02_weekly_seasonal,7,117.21268086693911,72.13315658433255,-0.6249487256238819
20260827T043457543402Z,M02_weekly_seasonal,8,118.13898766760599,72.98146214379322,-0.618753368284678
20260827T043457543402Z,M02_weekly_seasonal,9,118.4178209882634,73.44464653052647,-0.6123410838262298
20260827T043457543402Z,M02_weekly_seasonal,10,118.39675183985472,73.38466272498346,-0.6133718878501722
20260827T043457543402Z,M02_weekly_seasonal,11,117.1931980746719,72.29489376241072,-0.6210439213011993
20260827T043457543402Z,M02_weekly_seasonal,12,116.41812188927973,71.78026962888498,-0.6218679936865563
20260827T043457543402Z,M02_weekly_seasonal,13,115.82075311170708,71.95015477127568,-0.6097359829161293
20260827T043457543402Z,M02_weekly_seasonal,14,116.67098984853583,72.7711440703363,-0.6032589749553547
20260827T043457543402Z,M02_weekly_seasonal,15,118.6796149307379,74.14212335220941,-0.6007042901503479
20260827T043457543402Z,M02_weekly_seasonal,16,120.02673784190645,75.32475104655654,-0.5934568143175225
20260827T043457543402Z,M02_weekly_seasonal,17,120.62120732476349,76.21281222775809,-0.5826893641490773
20260827T043457543402Z,M02_weekly_seasonal,18,121.14579970549167,76.67292463242012,-0.5800336335972607
20260827T043457543402Z,M02_weekly_seasonal,19,120.96413312459026,76.87074222671528,-0.5736043339848353
20260827T043457543402Z,M02_weekly_seasonal,20,120.60661478372545,76.69896888622593,-0.5724672252456411
20260827T043457543402Z,M02_weekly_seasonal,21,120.61292675611926,76.26200644536749,-0.5815598405809563
20260827T043457543402Z,M02_weekly_seasonal,22,119.3904631378034,75.21150580613595,-0.5873962614914594
20260827T043457543402Z,M02_weekly_seasonal,23,118.31102230113196,73.87431844661157,-0.6015176151727812
20260827T043457543402Z,M02_weekly_seasonal,24,116.6804532292184,72.21063570541858,-0.6158347325069022
20260827T043457543402Z,M05_random_retrieval,1,61.27414844219455,75.40792956065759,0.18743096648866253
20260827T043457543402Z,M05_random_retrieval,2,59.4180789308968,74.25889523301069,0.1998523712956698
20260827T043457543402Z,M05_random_retrieval,3,60.4963172847745,73.73175068710107,0.17950792269255078
20260827T043457543402Z,M05_random_retrieval,4,60.69020241073177,72.76903870519097,0.16598867470812906
20260827T043457543402Z,M05_random_retrieval,5,63.80709161905594,71.8311824012206,0.11170762493293318
20260827T043457543402Z,M05_random_retrieval,6,71.62494870134226,71.74750530496222,0.0017081653654580364
20260827T043457543402Z,M05_random_retrieval,7,77.47107540710121,72.13315658433255,-0.07400090437644957
20260827T043457543402Z,M05_random_retrieval,8,79.28459754043844,72.98146214379322,-0.08636625262763764
20260827T043457543402Z,M05_random_retrieval,9,81.87158085277815,73.44464653052647,-0.11473857823999634
20260827T043457543402Z,M05_random_retrieval,10,75.72851236684274,73.38466272498346,-0.03193923028089807
20260827T043457543402Z,M05_random_retrieval,11,70.25154276709604,72.29489376241072,0.028264112290280585
20260827T043457543402Z,M05_random_retrieval,12,67.68269263018708,71.78026962888498,0.057085004276007933
20260827T043457543402Z,M05_random_retrieval,13,66.65576571352163,71.95015477127568,0.07358412326678831
20260827T043457543402Z,M05_random_retrieval,14,67.2307602123223,72.7711440703363,0.07613435144923653
20260827T043457543402Z,M05_random_retrieval,15,68.92075027165926,74.14212335220941,0.07042384065190865
20260827T043457543402Z,M05_random_retrieval,16,70.44804040960798,75.32475104655654,0.0647424726825101
20260827T043457543402Z,M05_random_retrieval,17,69.90083980656286,76.21281222775809,0.08282035837140123
20260827T043457543402Z,M05_random_retrieval,18,70.69951200749549,76.67292463242012,0.07790771844900846
20260827T043457543402Z,M05_random_retrieval,19,68.40142384948129,76.87074222671528,0.1101760973278414
20260827T043457543402Z,M05_random_retrieval,20,73.82873274487565,76.69896888622593,0.03742209553831077
20260827T043457543402Z,M05_random_retrieval,21,78.682835460847,76.26200644536749,-0.031743578858153265
20260827T043457543402Z,M05_random_retrieval,22,73.55364583340132,75.21150580613595,0.022042637691736977
20260827T043457543402Z,M05_random_retrieval,23,71.23203697077274,73.87431844661157,0.03576725351108834
20260827T043457543402Z,M05_random_retrieval,24,73.0942531802854,72.21063570541858,-0.012236666610601743
20260827T043457543402Z,M06_cosine_retrieval,1,31.340531302565655,75.40792956065759,0.5843867947951606
20260827T043457543402Z,M06_cosine_retrieval,2,35.777158134105434,74.25889523301069,0.5182104713267909
20260827T043457543402Z,M06_cosine_retrieval,3,38.95471669196751,73.73175068710107,0.4716697171984767
20260827T043457543402Z,M06_cosine_retrieval,4,41.80105381834832,72.76903870519097,0.42556539756287237
20260827T043457543402Z,M06_cosine_retrieval,5,44.51075201239083,71.8311824012206,0.38034220620549775
20260827T043457543402Z,M06_cosine_retrieval,6,51.155808657943545,71.74750530496222,0.28700226662228634
20260827T043457543402Z,M06_cosine_retrieval,7,55.05097130908936,72.13315658433255,0.23681460903866047
20260827T043457543402Z,M06_cosine_retrieval,8,58.20908618827534,72.98146214379322,0.20241271579914777
20260827T043457543402Z,M06_cosine_retrieval,9,59.067559614074625,73.44464653052647,0.19575404873759128
20260827T043457543402Z,M06_cosine_retrieval,10,57.13103168382623,73.38466272498346,0.22148539541660595
20260827T043457543402Z,M06_cosine_retrieval,11,56.29021590280366,72.29489376241072,0.22138047414807316
20260827T043457543402Z,M06_cosine_retrieval,12,54.33607791820934,71.78026962888498,0.24302209786707119
20260827T043457543402Z,M06_cosine_retrieval,13,53.42307326470887,71.95015477127568,0.2574988416003142
20260827T043457543402Z,M06_cosine_retrieval,14,53.714179863234854,72.7711440703363,0.26187528656526426
20260827T043457543402Z,M06_cosine_retrieval,15,57.08214769791063,74.14212335220941,0.2300982880306246
20260827T043457543402Z,M06_cosine_retrieval,16,57.71260389981177,75.32475104655654,0.23381620120933555
20260827T043457543402Z,M06_cosine_retrieval,17,56.474753093400615,76.21281222775809,0.258986101646155
20260827T043457543402Z,M06_cosine_retrieval,18,59.42274244753848,76.67292463242012,0.2249840118605262
20260827T043457543402Z,M06_cosine_retrieval,19,57.37524840692114,76.87074222671528,0.25361396618619836
20260827T043457543402Z,M06_cosine_retrieval,20,59.47280627060415,76.69896888622593,0.22459444847524357
20260827T043457543402Z,M06_cosine_retrieval,21,63.804761682879494,76.26200644536749,0.16334798077220936
20260827T043457543402Z,M06_cosine_retrieval,22,60.933485897559315,75.21150580613595,0.18983824024716967
20260827T043457543402Z,M06_cosine_retrieval,23,61.915903724409574,73.87431844661157,0.1618751275633663
20260827T043457543402Z,M06_cosine_retrieval,24,60.21004231369391,72.21063570541858,0.16618872378690563
20260827T043457543402Z,M03_xgb_pm25,1,8.69951899592007,75.40792956065759,0.8846338966391825
20260827T043457543402Z,M03_xgb_pm25,2,16.456284030129602,74.25889523301069,0.778393093803876
20260827T043457543402Z,M03_xgb_pm25,3,23.64580451273646,73.73175068710107,0.679299565080405
20260827T043457543402Z,M03_xgb_pm25,4,29.30909441801225,72.76903870519097,0.59723125467203
20260827T043457543402Z,M03_xgb_pm25,5,34.836700005811885,71.8311824012206,0.5150198167248892
20260827T043457543402Z,M03_xgb_pm25,6,39.135175009161934,71.74750530496222,0.454543055639103
20260827T043457543402Z,M03_xgb_pm25,7,42.647017688261485,72.13315658433255,0.40877372199285544
20260827T043457543402Z,M03_xgb_pm25,8,44.77519760898309,72.98146214379322,0.3864853307438012
20260827T043457543402Z,M03_xgb_pm25,9,46.508718803227346,73.44464653052647,0.36675141075263396
20260827T043457543402Z,M03_xgb_pm25,10,47.17084089513218,73.38466272498346,0.3572111781461783
20260827T043457543402Z,M03_xgb_pm25,11,49.41277763447122,72.29489376241072,0.31651082029581623
20260827T043457543402Z,M03_xgb_pm25,12,48.57497479000878,71.78026962888498,0.32328235821418805
20260827T043457543402Z,M03_xgb_pm25,13,48.70105162337239,71.95015477127568,0.32312791017351516
20260827T043457543402Z,M03_xgb_pm25,14,50.64613335752194,72.7711440703363,0.3040354936763071
20260827T043457543402Z,M03_xgb_pm25,15,49.52696663785535,74.14212335220941,0.33199961912907006
20260827T043457543402Z,M03_xgb_pm25,16,50.38495413904233,75.32475104655654,0.3310969709292432
20260827T043457543402Z,M03_xgb_pm25,17,52.81408794419635,76.21281222775809,0.30701825060116994
20260827T043457543402Z,M03_xgb_pm25,18,52.180659708535046,76.67292463242012,0.31943825074241194
20260827T043457543402Z,M03_xgb_pm25,19,53.36758810919284,76.87074222671528,0.3057490201955442
20260827T043457543402Z,M03_xgb_pm25,20,56.01396341057349,76.69896888622593,0.2696907895376828
20260827T043457543402Z,M03_xgb_pm25,21,55.123722829947404,76.26200644536749,0.2771797465172007
20260827T043457543402Z,M03_xgb_pm25,22,56.74319814488988,75.21150580613595,0.24555162755083904
20260827T043457543402Z,M03_xgb_pm25,23,57.526891724404294,73.87431844661157,0.22128700563270087
20260827T043457543402Z,M03_xgb_pm25,24,54.93095113762595,72.21063570541858,0.2392955608130174
20260827T043457543402Z,M04_xgb_context,1,8.586382677440886,75.40792956065759,0.886134220532682
20260827T043457543402Z,M04_xgb_context,2,14.940380124955015,74.25889523301069,0.7988068624226786
20260827T043457543402Z,M04_xgb_context,3,20.73052542683533,73.73175068710107,0.718838556881547
20260827T043457543402Z,M04_xgb_context,4,26.016743463160218,72.76903870519097,0.6424750975677749
20260827T043457543402Z,M04_xgb_context,5,31.418379667679023,71.8311824012206,0.562608067730413
20260827T043457543402Z,M04_xgb_context,6,32.73255301149138,71.74750530496222,0.5437813081812124
20260827T043457543402Z,M04_xgb_context,7,36.0761137536596,72.13315658433255,0.49986780751120774
20260827T043457543402Z,M04_xgb_context,8,38.41697068064289,72.98146214379322,0.47360645358199227
20260827T043457543402Z,M04_xgb_context,9,38.55048981846084,73.44464653052647,0.47510823947613734
20260827T043457543402Z,M04_xgb_context,10,41.09875905382767,73.38466272498346,0.43995437837127516
20260827T043457543402Z,M04_xgb_context,11,44.94838448846599,72.29489376241072,0.3782633579048619
20260827T043457543402Z,M04_xgb_context,12,43.849262480679684,71.78026962888498,0.3891181698343137
20260827T043457543402Z,M04_xgb_context,13,45.61847035248503,71.95015477127568,0.365971199123854
20260827T043457543402Z,M04_xgb_context,14,50.11903338762474,72.7711440703363,0.31127874890653595
20260827T043457543402Z,M04_xgb_context,15,46.68007666646416,74.14212335220941,0.3703973590733005
20260827T043457543402Z,M04_xgb_context,16,48.91739287213824,75.32475104655654,0.3505800923005574
20260827T043457543402Z,M04_xgb_context,17,51.529688523786,76.21281222775809,0.3238710524184285
20260827T043457543402Z,M04_xgb_context,18,53.38003343249418,76.67292463242012,0.3037955224950015
20260827T043457543402Z,M04_xgb_context,19,55.48714802763137,76.87074222671528,0.27817598191021964
20260827T043457543402Z,M04_xgb_context,20,53.4056453851965,76.69896888622593,0.3036980006286967
20260827T043457543402Z,M04_xgb_context,21,54.718052290821774,76.26200644536749,0.2824991782766607
20260827T043457543402Z,M04_xgb_context,22,57.31973729833664,75.21150580613595,0.23788605634245463
20260827T043457543402Z,M04_xgb_context,23,58.00288275737496,73.87431844661157,0.2148437511569975
20260827T043457543402Z,M04_xgb_context,24,55.592524022630506,72.21063570541858,0.23013385106566897
20260827T043457543402Z,C01_ridge_context,1,7.99568160576232,75.40792956065759,0.893967628439783
20260827T043457543402Z,C01_ridge_context,2,15.154299045537316,74.25889523301069,0.7959261446324252
20260827T043457543402Z,C01_ridge_context,3,21.302109895288286,73.73175068710107,0.7110863407314298
20260827T043457543402Z,C01_ridge_context,4,25.618607905645774,72.76903870519097,0.6479463194582743
20260827T043457543402Z,C01_ridge_context,5,29.217893055255185,71.8311824012206,0.5932422093227482
20260827T043457543402Z,C01_ridge_context,6,33.35447951697823,71.74750530496222,0.5351130415586538
20260827T043457543402Z,C01_ridge_context,7,36.62741288691492,72.13315658433255,0.4922250096723141
20260827T043457543402Z,C01_ridge_context,8,39.25089249983404,72.98146214379322,0.4621799653383326
20260827T043457543402Z,C01_ridge_context,9,40.95910197122242,73.44464653052647,0.4423133079659086
20260827T043457543402Z,C01_ridge_context,10,42.09657731911279,73.38466272498346,0.42635728289882546
20260827T043457543402Z,C01_ridge_context,11,42.340032193808774,72.29489376241072,0.4143427012569564
20260827T043457543402Z,C01_ridge_context,12,42.64443919700343,71.78026962888498,0.40590305083163203
20260827T043457543402Z,C01_ridge_context,13,43.02790813239099,71.95015477127568,0.40197615600447856
20260827T043457543402Z,C01_ridge_context,14,43.99802958645239,72.7711440703363,0.3953918115685183
20260827T043457543402Z,C01_ridge_context,15,45.154814684603686,74.14212335220941,0.3909694969201595
20260827T043457543402Z,C01_ridge_context,16,46.214118120160954,75.32475104655654,0.38646835896481035
20260827T043457543402Z,C01_ridge_context,17,47.149004193379376,76.21281222775809,0.38135068349824186
20260827T043457543402Z,C01_ridge_context,18,47.827676614845686,76.67292463242012,0.37621165692925196
20260827T043457543402Z,C01_ridge_context,19,48.26727498677431,76.87074222671528,0.372098231542771
20260827T043457543402Z,C01_ridge_context,20,48.74503285650814,76.69896888622593,0.36446299651282443
20260827T043457543402Z,C01_ridge_context,21,48.92795818972337,76.26200644536749,0.35842288355244967
20260827T043457543402Z,C01_ridge_context,22,48.38084066896445,75.21150580613595,0.35673617818967507
20260827T043457543402Z,C01_ridge_context,23,47.91999052739289,73.87431844661157,0.3513308611838589
20260827T043457543402Z,C01_ridge_context,24,47.29312890136045,72.21063570541858,0.34506699131840435
20260827T043457543402Z,C05_lightgbm_context,1,8.518452627556027,75.40792956065759,0.8870350548385784
20260827T043457543402Z,C05_lightgbm_context,2,15.165782788484997,74.25889523301069,0.7957714999543479
20260827T043457543402Z,C05_lightgbm_context,3,20.660704280100532,73.73175068710107,0.7197855186189821
20260827T043457543402Z,C05_lightgbm_context,4,26.8974229607713,72.76903870519097,0.6303727046644003
20260827T043457543402Z,C05_lightgbm_context,5,29.80998294810741,71.8311824012206,0.5849994117930479
20260827T043457543402Z,C05_lightgbm_context,6,32.555000387413344,71.74750530496222,0.5462559952567192
20260827T043457543402Z,C05_lightgbm_context,7,35.06029376846158,72.13315658433255,0.5139503741601579
20260827T043457543402Z,C05_lightgbm_context,8,37.48658624491838,72.98146214379322,0.48635468317886443
20260827T043457543402Z,C05_lightgbm_context,9,38.31125325207734,73.44464653052647,0.47836561190128835
20260827T043457543402Z,C05_lightgbm_context,10,40.00426603350417,73.38466272498346,0.4548688438696753
20260827T043457543402Z,C05_lightgbm_context,11,42.983928614921446,72.29489376241072,0.4054361742866178
20260827T043457543402Z,C05_lightgbm_context,12,42.31055307409278,71.78026962888498,0.4105545536002464
20260827T043457543402Z,C05_lightgbm_context,13,43.60757968292044,71.95015477127568,0.3939195847243725
20260827T043457543402Z,C05_lightgbm_context,14,46.05671364684197,72.7711440703363,0.3671019710460198
20260827T043457543402Z,C05_lightgbm_context,15,45.314451368229676,74.14212335220941,0.388816379685202
20260827T043457543402Z,C05_lightgbm_context,16,46.613619357411736,75.32475104655654,0.38116464097437375
20260827T043457543402Z,C05_lightgbm_context,17,49.39568571006833,76.21281222775809,0.35187163068524685
20260827T043457543402Z,C05_lightgbm_context,18,48.35680439688842,76.67292463242012,0.36931055351394027
20260827T043457543402Z,C05_lightgbm_context,19,48.56012660976542,76.87074222671528,0.3682885685356493
20260827T043457543402Z,C05_lightgbm_context,20,50.22220474663889,76.69896888622593,0.34520365167962386
20260827T043457543402Z,C05_lightgbm_context,21,53.37616270343187,76.26200644536749,0.30009495958292887
20260827T043457543402Z,C05_lightgbm_context,22,54.12429446827285,75.21150580613595,0.28037214667948784
20260827T043457543402Z,C05_lightgbm_context,23,53.67310170738057,73.87431844661157,0.27345384924031846
20260827T043457543402Z,C05_lightgbm_context,24,53.065888196234916,72.21063570541858,0.2651236527993489
20260827T043457543402Z,B00_dlinear,1,8.51523597494727,75.40792956065759,0.8870777115277024
20260827T043457543402Z,B00_dlinear,2,15.669933014129676,74.25889523301069,0.7889824112658783
20260827T043457543402Z,B00_dlinear,3,21.702429287497818,73.73175068710107,0.7056569376794342
20260827T043457543402Z,B00_dlinear,4,26.320969362717893,72.76903870519097,0.6382943923534297
20260827T043457543402Z,B00_dlinear,5,30.234733854012532,71.8311824012206,0.579086229081776
20260827T043457543402Z,B00_dlinear,6,34.27551618314336,71.74750530496222,0.5222758472583048
20260827T043457543402Z,B00_dlinear,7,37.093651415153936,72.13315658433255,0.4857614282859384
20260827T043457543402Z,B00_dlinear,8,40.112436392134214,72.98146214379322,0.4503749964189281
20260827T043457543402Z,B00_dlinear,9,42.40874395139935,73.44464653052647,0.4225754230599691
20260827T043457543402Z,B00_dlinear,10,44.24537947365254,73.38466272498346,0.39707593070957303
20260827T043457543402Z,B00_dlinear,11,44.92098330216603,72.29489376241072,0.3786423775682701
20260827T043457543402Z,B00_dlinear,12,44.91325049148524,71.78026962888498,0.37429532204749794
20260827T043457543402Z,B00_dlinear,13,45.36928845927945,71.95015477127568,0.36943445634682603
20260827T043457543402Z,B00_dlinear,14,46.24327375952318,72.7711440703363,0.3645383159727824
20260827T043457543402Z,B00_dlinear,15,46.73070133611585,74.14212335220941,0.3697145533029398
20260827T043457543402Z,B00_dlinear,16,47.5564077372988,75.32475104655654,0.36864832506508716
20260827T043457543402Z,B00_dlinear,17,48.50274032203895,76.21281222775809,0.36358810409605413
20260827T043457543402Z,B00_dlinear,18,48.570332692272224,76.67292463242012,0.36652562915625486
20260827T043457543402Z,B00_dlinear,19,48.80990184328538,76.87074222671528,0.3650392798429072
20260827T043457543402Z,B00_dlinear,20,48.90311903495436,76.69896888622593,0.3624018713016013
20260827T043457543402Z,B00_dlinear,21,49.48435035035525,76.26200644536749,0.35112708599130804
20260827T043457543402Z,B00_dlinear,22,49.12655140562527,75.21150580613595,0.3468213290097776
20260827T043457543402Z,B00_dlinear,23,48.545648981692366,73.87431844661157,0.3428616330751538
20260827T043457543402Z,B00_dlinear,24,49.06221201148679,72.21063570541858,0.32056806407805605
20260827T043457543402Z,B02_lstm,1,9.794133275141037,75.40792956065759,0.8701179924683822
20260827T043457543402Z,B02_lstm,2,17.245222527346904,74.25889523301069,0.7677689322843468
20260827T043457543402Z,B02_lstm,3,23.16946018201927,73.73175068710107,0.6857600699006239
20260827T043457543402Z,B02_lstm,4,27.90524790154498,72.76903870519097,0.6165230653300582
20260827T043457543402Z,B02_lstm,5,31.62216685513544,71.8311824012206,0.5597710381752243
20260827T043457543402Z,B02_lstm,6,35.10468297684289,71.74750530496222,0.5107191138196275
20260827T043457543402Z,B02_lstm,7,37.49141196348241,72.13315658433255,0.4802471742706791
20260827T043457543402Z,B02_lstm,8,40.053973435702595,72.98146214379322,0.45117606226105156
20260827T043457543402Z,B02_lstm,9,41.19717626432081,73.44464653052647,0.43907176070079323
20260827T043457543402Z,B02_lstm,10,42.50560032696239,73.38466272498346,0.42078359770819573
20260827T043457543402Z,B02_lstm,11,43.182198345062275,72.29489376241072,0.40269366067573376
20260827T043457543402Z,B02_lstm,12,43.949907357007305,71.78026962888498,0.3877160453111269
20260827T043457543402Z,B02_lstm,13,44.76397869892122,71.95015477127568,0.37784736056200763
20260827T043457543402Z,B02_lstm,14,45.368652188574075,72.7711440703363,0.3765571124631021
20260827T043457543402Z,B02_lstm,15,46.41936591111746,74.14212335220941,0.3739137239082838
20260827T043457543402Z,B02_lstm,16,47.623010303388995,75.32475104655654,0.36776411947310284
20260827T043457543402Z,B02_lstm,17,48.16668735160951,76.21281222775809,0.36799750667032427
20260827T043457543402Z,B02_lstm,18,48.167305084921075,76.67292463242012,0.37178208192994666
20260827T043457543402Z,B02_lstm,19,48.09773254061479,76.87074222671528,0.3743037838927078
20260827T043457543402Z,B02_lstm,20,47.87847109317726,76.69896888622593,0.37576121571856524
20260827T043457543402Z,B02_lstm,21,47.8993411383246,76.26200644536749,0.37191081941125315
20260827T043457543402Z,B02_lstm,22,47.32636786390757,75.21150580613595,0.37075627782409637
20260827T043457543402Z,B02_lstm,23,47.32648081829624,73.87431844661157,0.3593649076776425
20260827T043457543402Z,B02_lstm,24,47.21755027131406,72.21063570541858,0.34611363256879735
20260827T043457543402Z,B01_patchtst,1,10.713150796930776,75.40792956065759,0.8579307128660363
20260827T043457543402Z,B01_patchtst,2,16.825937226445376,74.25889523301069,0.7734151959351308
20260827T043457543402Z,B01_patchtst,3,22.52142499108001,73.73175068710107,0.6945491625900049
20260827T043457543402Z,B01_patchtst,4,27.162527291199577,72.76903870519097,0.6267296122841053
20260827T043457543402Z,B01_patchtst,5,31.41046016911383,71.8311824012206,0.5627183192716025
20260827T043457543402Z,B01_patchtst,6,35.956526211030166,71.74750530496222,0.49884632144076324
20260827T043457543402Z,B01_patchtst,7,39.19142304991078,72.13315658433255,0.45667949517651873
20260827T043457543402Z,B01_patchtst,8,41.679722708057355,72.98146214379322,0.4288998673945854
20260827T043457543402Z,B01_patchtst,9,43.3782935124404,73.44464653052647,0.4093743307157087
20260827T043457543402Z,B01_patchtst,10,44.54588059437142,73.38466272498346,0.3929810543476684
20260827T043457543402Z,B01_patchtst,11,44.737830405479365,72.29489376241072,0.381175791577959
20260827T043457543402Z,B01_patchtst,12,45.06089330451836,71.78026962888498,0.3722384502386227
20260827T043457543402Z,B01_patchtst,13,45.58735191644102,71.95015477127568,0.36640369904192827
20260827T043457543402Z,B01_patchtst,14,46.608807765169445,72.7711440703363,0.3595152534620025
20260827T043457543402Z,B01_patchtst,15,47.98611213887729,74.14212335220941,0.3527820627564031
20260827T043457543402Z,B01_patchtst,16,48.622040477501585,75.32475104655654,0.35450114601176197
20260827T043457543402Z,B01_patchtst,17,48.902874341518114,76.21281222775809,0.3583378842474101
20260827T043457543402Z,B01_patchtst,18,49.02794548085791,76.67292463242012,0.3605572538688957
20260827T043457543402Z,B01_patchtst,19,48.85855204487841,76.87074222671528,0.3644063966394441
20260827T043457543402Z,B01_patchtst,20,48.416860092478316,76.69896888622593,0.36874170806260587
20260827T043457543402Z,B01_patchtst,21,48.207831566516845,76.26200644536749,0.3678656802578105
20260827T043457543402Z,B01_patchtst,22,47.76862950646668,75.21150580613595,0.36487603865299034
20260827T043457543402Z,B01_patchtst,23,47.75037643653467,73.87431844661157,0.3536268429868017
20260827T043457543402Z,B01_patchtst,24,47.468491438068,72.21063570541858,0.3426385050574201
20260827T043457543402Z,C06_context_ensemble,1,8.420209590867437,75.40792956065759,0.8883378758716047
20260827T043457543402Z,C06_context_ensemble,2,14.92462508032354,74.25889523301069,0.7990190261585117
20260827T043457543402Z,C06_context_ensemble,3,20.46618949388525,73.73175068710107,0.7224236600492698
20260827T043457543402Z,C06_context_ensemble,4,26.34450489274495,72.76903870519097,0.6379709645543845
20260827T043457543402Z,C06_context_ensemble,5,30.026556700396167,71.8311824012206,0.5819843736849593
20260827T043457543402Z,C06_context_ensemble,6,32.283249653295535,71.74750530496222,0.5500435936263453
20260827T043457543402Z,C06_context_ensemble,7,35.056378623907364,72.13315658433255,0.514004650788821
20260827T043457543402Z,C06_context_ensemble,8,37.271778776965114,72.98146214379322,0.4892979986680779
20260827T043457543402Z,C06_context_ensemble,9,37.99762895657098,73.44464653052647,0.4826358250525765
20260827T043457543402Z,C06_context_ensemble,10,39.74965153253215,73.38466272498346,0.45833843126733387
20260827T043457543402Z,C06_context_ensemble,11,42.825886530104114,72.29489376241072,0.40762224963153393
20260827T043457543402Z,C06_context_ensemble,12,41.95668169958544,71.78026962888498,0.41548447900087404
20260827T043457543402Z,C06_context_ensemble,13,43.33329833139703,71.95015477127568,0.39773168703875006
20260827T043457543402Z,C06_context_ensemble,14,46.262979028491614,72.7711440703363,0.36426753186982275
20260827T043457543402Z,C06_context_ensemble,15,45.02166233690383,74.14212335220941,0.3927654037768774
20260827T043457543402Z,C06_context_ensemble,16,46.530189391263704,75.32475104655654,0.38227224458392917
20260827T043457543402Z,C06_context_ensemble,17,49.5589169390452,76.21281222775809,0.34972984869078305
20260827T043457543402Z,C06_context_ensemble,18,49.32044831041765,76.67292463242012,0.35674231096744724
20260827T043457543402Z,C06_context_ensemble,19,50.06498526865682,76.87074222671528,0.34871208709030155
20260827T043457543402Z,C06_context_ensemble,20,50.80003259362322,76.69896888622593,0.33766994092216274
20260827T043457543402Z,C06_context_ensemble,21,53.16516858773841,76.26200644536749,0.30286165987745384
20260827T043457543402Z,C06_context_ensemble,22,54.425559174230585,75.21150580613595,0.2763665799416768
20260827T043457543402Z,C06_context_ensemble,23,54.05699854518839,73.87431844661157,0.26825722819690045
20260827T043457543402Z,C06_context_ensemble,24,52.88549404947684,72.21063570541858,0.26762181868579804
20260827T043457543402Z,M07_xgb_cosine,1,8.431885280679133,75.40792956065759,0.8881830421574354
20260827T043457543402Z,M07_xgb_cosine,2,15.194096493107525,74.25889523301069,0.7953902162773732
20260827T043457543402Z,M07_xgb_cosine,3,20.888887983034177,73.73175068710107,0.7166907365094131
20260827T043457543402Z,M07_xgb_cosine,4,24.861540216086873,72.76903870519097,0.6583500255265379
20260827T043457543402Z,M07_xgb_cosine,5,29.7113037523664,71.8311824012206,0.5863731772308745
20260827T043457543402Z,M07_xgb_cosine,6,33.16310926079543,71.74750530496222,0.5377803155686613
20260827T043457543402Z,M07_xgb_cosine,7,35.774425507220656,72.13315658433255,0.5040501871646788
20260827T043457543402Z,M07_xgb_cosine,8,38.05348219797943,72.98146214379322,0.47858701264433734
20260827T043457543402Z,M07_xgb_cosine,9,38.01252045790529,73.44464653052647,0.4824330668933672
20260827T043457543402Z,M07_xgb_cosine,10,41.922360126319916,73.38466272498346,0.42873131019994937
20260827T043457543402Z,M07_xgb_cosine,11,42.71452853014221,72.29489376241072,0.40916257971802483
20260827T043457543402Z,M07_xgb_cosine,12,42.479674698027026,71.78026962888498,0.4081984517799464
20260827T043457543402Z,M07_xgb_cosine,13,42.92148361432596,71.95015477127568,0.40345529831353055
20260827T043457543402Z,M07_xgb_cosine,14,45.22355157210433,72.7711440703363,0.37855104313883114
20260827T043457543402Z,M07_xgb_cosine,15,45.69259631623676,74.14212335220941,0.38371610832919134
20260827T043457543402Z,M07_xgb_cosine,16,47.59727985866586,75.32475104655654,0.3681057129648255
20260827T043457543402Z,M07_xgb_cosine,17,48.618755435372314,76.21281222775809,0.3620658519977238
20260827T043457543402Z,M07_xgb_cosine,18,52.944201508431725,76.67292463242012,0.3094798227372564
20260827T043457543402Z,M07_xgb_cosine,19,54.8743836350888,76.87074222671528,0.2861473423367308
20260827T043457543402Z,M07_xgb_cosine,20,56.06221947544332,76.69896888622593,0.26906162769143405
20260827T043457543402Z,M07_xgb_cosine,21,54.353653809165266,76.26200644536749,0.2872774223675443
20260827T043457543402Z,M07_xgb_cosine,22,54.51185172765676,75.21150580613595,0.2752192481271988
20260827T043457543402Z,M07_xgb_cosine,23,54.14666326419029,73.87431844661157,0.2670434813781506
20260827T043457543402Z,M07_xgb_cosine,24,54.27354803436213,72.21063570541858,0.24839952585697123
20260827T043457543402Z,C04_xgb_context_event,1,8.547766866620254,75.40792956065759,0.8866463127097994
20260827T043457543402Z,C04_xgb_context_event,2,14.997979509774439,74.25889523301069,0.7980312060566812
20260827T043457543402Z,C04_xgb_context_event,3,21.565310046654893,73.73175068710107,0.7075166418037105
