run_id,model,nominal_coverage,empirical_coverage,mean_width,winkler_interval_score,lower_pinball_loss,upper_pinball_loss,n_points
20260827T043457543402Z,M10_frozen_chronos,0.8,0.7614159891598916,12.526619911193848,19.881576538085938,0.7641779780387878,1.2239793539047241,59040
20260827T043457543402Z,M11_chronos_event_retrieval,0.8,0.20587737127371275,3.131654977798462,35.572998046875,1.7283717393875122,1.8289281129837036,59040
