run_id,subset,n_origins,target_mean,target_variance,climatology_mse,M04_skill_vs_climatology,M09_skill_vs_climatology
20260827T043457543402Z,all,2460,11.003887176513672,72.09593200683594,73.9153117035044,0.43170568765902606,0.4427046055566143
20260827T043457543402Z,event,33,5.01142692565918,7.435598850250244,58.09045880880694,0.5262795354102311,0.5515854549020076
20260827T043457543402Z,non_event,2427,11.085368156433105,72.480224609375,74.13048275646074,0.4306980063560084,0.44154448361221943
20260827T043457543402Z,recent_event,70,6.339405059814453,11.416566848754883,38.36976720582203,0.8242637086199043,0.8306595816506156
20260827T043457543402Z,active_event,8,3.815624952316284,3.1337661743164062,67.64384567789106,0.8564731929172373,0.8847470430569936
20260827T043457543402Z,event_context,70,6.2602972984313965,11.264105796813965,39.148467570649295,0.8220166487133419,0.8292630130743565
20260827T043457543402Z,non_event_context,2390,11.142821311950684,73.19927978515625,74.93358747308594,0.42573328433730484,0.43678962251114206
20260827T043457543402Z,drift,407,10.55545711517334,105.34195709228516,109.55854630973023,0.5060099613048532,0.5298874433321294
20260827T043457543402Z,non_drift,2053,11.09278678894043,65.45726013183594,66.84916631396035,0.4075638948352973,0.41437850930280273
