run_id,stride_hours,model,mse,mae,rmse,mape,smape,r2
20260827T043457543402Z,24,M07_xgb_cosine,40.93450011477949,4.156979548182152,6.398007511310024,66.88695809769874,38.296143108646916,0.4322218444512771
20260827T043457543402Z,24,M08_event_timeraf_no_drift,41.08516374285365,4.136106848722919,6.409770958689059,65.99437282304812,38.079877679088426,0.4301320786885009
20260827T043457543402Z,24,M09_event_timeraf_full,41.19266279121029,4.148039633183182,6.418151041476843,66.28794820060651,38.21140643714583,0.42864102319184083
20260827T043457543402Z,6,M07_xgb_cosine,40.853685213007324,4.134545478102218,6.391688760649045,67.02663654584306,38.163068777173834,0.43334277998830306
20260827T043457543402Z,6,M08_event_timeraf_no_drift,40.52025225963865,4.132986223608947,6.365551999602128,66.96209141699768,38.25436528246765,0.437967630584548
20260827T043457543402Z,6,M09_event_timeraf_full,40.88617849961526,4.14521357318182,6.3942300943597,67.2113401698448,38.38180475575123,0.43289208489525843
20260827T043457543402Z,1,M07_xgb_cosine,42.00103575675074,4.176605914731139,6.480820608283394,66.51149559240338,38.36744772767584,0.4174285615743043
20260827T043457543402Z,1,M08_event_timeraf_no_drift,41.171945105039164,4.167085141557468,6.416536846698471,66.98398084526094,38.48633374605374,0.42892838592030924
20260827T043457543402Z,1,M09_event_timeraf_full,41.74894151857102,4.199365006777051,6.461342083388793,67.87727535927579,38.743609170537646,0.4209252111285139
