run_id,component,drift_mean_shift,drift_variance_shift,drift_retrieval_similarity_drop,drift_weather_shift,drift_event_burst
20260827T043457543402Z,drift_mean_shift,1.0,0.2829124543852984,0.16420712604257767,-0.029972364150711146,-0.04829640251512677
20260827T043457543402Z,drift_variance_shift,0.2829124543852984,1.0,0.30241763128816784,-0.10331644013146854,-0.04464577680837765
20260827T043457543402Z,drift_retrieval_similarity_drop,0.16420712604257767,0.30241763128816784,1.0,0.052365338932647686,-0.02000642488836699
20260827T043457543402Z,drift_weather_shift,-0.029972364150711146,-0.10331644013146854,0.052365338932647686,1.0,-0.011397966493934913
20260827T043457543402Z,drift_event_burst,-0.04829640251512677,-0.04464577680837765,-0.02000642488836699,-0.011397966493934913,1.0
