run_id,stride_hours,method,candidate_count,runtime_seconds,minimum_eligible_candidates,mse,mae,rmse,mape,smape,r2
20260827T043457543402Z,24,random,1824,6.145000043034088e-06,1824,70.09372439226135,5.742324542446153,8.372199495488706,96.9283363978488,50.978214286509804,0.027771551151552165
20260827T043457543402Z,24,cosine,1824,6.145000043034088e-06,1824,53.548612991511355,4.8596969280373,7.317691780302813,73.0065663367985,44.41440213923485,0.2572589714968728
20260827T043457543402Z,24,event_conditioned,1824,6.145000043034088e-06,1824,54.09752536082262,4.909176542587846,7.355101995269856,74.2004414425772,44.761279662801314,0.2496453338139515
20260827T043457543402Z,6,random,7608,23.151764038999318,7608,69.16229456800836,5.685032865292138,8.316387110278619,96.55046604193036,50.440125343721995,0.04069086141928613
20260827T043457543402Z,6,cosine,7608,23.151764038999318,7608,49.52391712745851,4.6488429307524965,7.037323150705708,70.9955708273191,42.83398259455614,0.313083139079939
20260827T043457543402Z,6,event_conditioned,7608,23.151764038999318,7608,47.854747527089074,4.5980339571173605,6.91771259355931,70.64511294439909,42.818214386395645,0.3362351999170905
20260827T043457543402Z,1,random,45784,71.7427581209995,45784,67.62369971150146,5.632746773346537,8.223363041450952,96.24978399170263,50.04686689933352,0.06203179748335774
20260827T043457543402Z,1,cosine,45784,71.7427581209995,45784,52.738030826391615,4.7644377942332055,7.262095484527287,70.00552273347981,43.97768468333036,0.26850207561056416
20260827T043457543402Z,1,event_conditioned,45784,71.7427581209995,45784,54.25349987140939,4.839539247797298,7.365697514248694,73.22565267462129,44.43574221726399,0.24748190395197078
